speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
shthaw,Short-tailed Hawk,Buteo brachyurus,L22232498,"32 Lobstertail Rd, Big Pine Key US-FL (24.6692,-81.3664)",2023-01-16 17:02,1.0,24.669154,-81.366405,True,False,True,S126323824,
oaktit,Oak Titmouse,Baeolophus inornatus,L22018686,Home,2023-01-16 17:01,1.0,38.8122369,-121.2458789,True,False,True,S126335555,
wrenti,Wrentit,Chamaea fasciata,L1084992,Tuscan Loop,2023-01-16 17:01,4.0,39.8237816,-121.7125297,True,False,False,S126336058,
cacwre,Cactus Wren,Campylorhynchus brunneicapillus,L11204511,"Desert Arroyo Park, Mesa",2023-01-16 17:01,1.0,33.4553566,-111.6226917,True,False,True,S126332532,
chukar,Chukar,Alectoris chukar,L22061017,"Promontory, Utah / Autoliv",2023-01-16 17:00,14.0,41.67,-112.42,True,False,True,S126341388,N
y00478,Iceland Gull,Larus glaucoides,L799099,Lakeside Park,2023-01-16 17:00,1.0,43.0202116,-82.4305701,True,True,False,S126324328,
glagul,Glaucous Gull,Larus hyperboreus,L799099,Lakeside Park,2023-01-16 17:00,1.0,43.0202116,-82.4305701,True,False,False,S126324328,
rolhaw,Rough-legged Hawk,Buteo lagopus,L1377050,Legacy Parkway & Preserve,2023-01-16 16:59,1.0,40.8855511,-111.9414568,True,False,False,S126331233,
whimbr,Whimbrel,Numenius phaeopus,L152122,Palo Alto Baylands,2023-01-16 16:58,1.0,37.459167,-122.10445,True,False,False,S126339498,
rengre,Red-necked Grebe,Podiceps grisegena,L603705,Lorain Impoundment Lakeside Landing,2023-01-16 16:57,1.0,41.4759174,-82.1756744,True,True,False,S126324155,
pacloo,Pacific Loon,Gavia pacifica,L373235,Tempe Town Lake,2023-01-16 16:57,1.0,33.4332333,-111.9186044,True,True,False,S126335047,
prawar,Prairie Warbler,Setophaga discolor,L578833,SW Regional Library (Pembroke Pines),2023-01-16 16:56,1.0,26.0310119,-80.3706551,True,False,False,S126332218,
wlswar,Wilson's Warbler,Cardellina pusilla,L18101538,"12133–12139 Vista Nogal St, San Antonio US-TX (29.5518,-98.5179)",2023-01-16 16:56,1.0,29.551806,-98.51789,True,False,True,S126329627,
rosgoo,Ross's Goose,Anser rossii,L882592,"McAlister Park, Lubbock",2023-01-16 16:54,1.0,33.5422531,-101.9487476,True,False,False,S126335714,
x00414,Greater White-fronted x Cackling Goose (hybrid),Anser albifrons x Branta hutchinsii,L882592,"McAlister Park, Lubbock",2023-01-16 16:54,1.0,33.5422531,-101.9487476,True,True,False,S126335714,
caster1,Caspian Tern,Hydroprogne caspia,L18089532,"Pump House Rd, Titusville US-FL 28.63772, -80.77821",2023-01-16 16:53,1.0,28.63772,-80.77821,True,False,True,S126327275,
wooscj2,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,L518531,1--Horizontal Heavens: Blanco/Comal County,2023-01-16 16:53,1.0,29.9445229,-98.407588,True,False,True,S126328324,
pifgoo,Pink-footed Goose,Anser brachyrhynchus,L22232155,"251-225 Mast Road, Durham, New Hampshire, US (43.136, -70.961)",2023-01-16 16:50,1.0,43.1364469,-70.9607255,True,True,True,S126321894,
goleag,Golden Eagle,Aquila chrysaetos,L22233012,US Hwy 83--Lowry pastures,2023-01-16 16:50,1.0,45.3058187,-100.0581041,True,False,True,S126326744,
sumtan,Summer Tanager,Piranga rubra,L375138,Slide Hill Park,2023-01-16 16:50,1.0,38.5606499,-121.7164564,True,True,False,S126334773,
henspa,Henslow's Sparrow,Centronyx henslowii,L638120,Splinter Hill Bog Forever Wild Tract,2023-01-16 16:48,3.0,31.03484,-87.67061,True,True,False,S126333151,
x00051,Western x Glaucous-winged Gull (hybrid),Larus occidentalis x glaucescens,L1027749,Heron Lakes Golf Club--Force Lake,2023-01-16 16:46,2.0,45.604911,-122.6953554,True,False,False,S126333921,
grecor,Great Cormorant,Phalacrocorax carbo,L22232105,"Mystic River, Mystic US-CT (41.3689,-71.9659)",2023-01-16 16:46,1.0,41.368883,-71.965928,True,False,True,S126321694,
laplon,Lapland Longspur,Calcarius lapponicus,L22232947,"West Branch, Kansas, US (38.25, -97.357)",2023-01-16 16:46,7.0,38.24979,-97.3573609,True,False,True,S126326379,
pipplo,Piping Plover,Charadrius melodus,L127332,Fort De Soto Park,2023-01-16 16:45,30.0,27.6327266,-82.718157,True,True,False,S126339866,
redkno,Red Knot,Calidris canutus,L127332,Fort De Soto Park,2023-01-16 16:45,8.0,27.6327266,-82.718157,True,False,False,S126339866,
shbdow,Short-billed Dowitcher,Limnodromus griseus,L283726,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),2023-01-16 16:45,15.0,26.1400912,-97.1748233,True,False,False,S126337055,
trokin,Tropical Kingbird,Tyrannus melancholicus,L129085,Santa Ana NWR (LTC 059),2023-01-16 16:45,1.0,26.0813003,-98.1351399,True,False,False,S126331636,
bcxtit1,Tufted x Black-crested Titmouse (hybrid),Baeolophus bicolor x atricristatus,L6926286,MBY,2023-01-16 16:45,3.0,30.1706565,-97.8683567,True,False,True,S126327516,
clcspa,Clay-colored Sparrow,Spizella pallida,L21239650,Fort Leaton SHS- Seasonal Wetland Behind the Fort,2023-01-16 16:45,5.0,29.529423,-104.3248881,True,True,True,S126335801,
brespa,Brewer's Sparrow,Spizella breweri,L21239650,Fort Leaton SHS- Seasonal Wetland Behind the Fort,2023-01-16 16:45,1.0,29.529423,-104.3248881,True,False,True,S126335801,
gnttow,Green-tailed Towhee,Pipilo chlorurus,L21239650,Fort Leaton SHS- Seasonal Wetland Behind the Fort,2023-01-16 16:45,2.0,29.529423,-104.3248881,True,False,True,S126335801,
norpar,Northern Parula,Setophaga americana,L15402047,Ruth N. Upson Elementary School,2023-01-16 16:45,1.0,30.3075981,-81.7196555,True,False,True,S126329522,
eurwig,Eurasian Wigeon,Mareca penelope,L22235021,"11223 North 28th Drive, Phoenix, Arizona, US (33.588, -112.12)",2023-01-16 16:44,1.0,33.587972,-112.1199608,True,True,True,S126338875,
blkoys,Black Oystercatcher,Haematopus bachmani,L598708,Islay Creek Mouth--Montana de Oro SP,2023-01-16 16:44,2.0,35.2754126,-120.8874173,True,False,False,S126345336,
norgan,Northern Gannet,Morus bassanus,L22232012,Leaving Ft Lauderdale on cruise ship,2023-01-16 16:44,1.0,26.025968,-80.052294,True,False,True,S126321253,
pelcor,Pelagic Cormorant,Urile pelagicus,L598708,Islay Creek Mouth--Montana de Oro SP,2023-01-16 16:44,10.0,35.2754126,-120.8874173,True,False,False,S126345336,
yebmag,Yellow-billed Magpie,Pica nuttalli,L22234255,"I-5 N, Tracy US-CA 37.65650, -121.34286",2023-01-16 16:44,1.0,37.656497,-121.342862,True,True,True,S126333674,
whocra,Whooping Crane,Grus americana,L1096078,Goose Island SP--Big Tree/Lamar Beach rd area,2023-01-16 16:43,6.0,28.1497681,-96.976254,True,False,False,S126339881,
magfri,Magnificent Frigatebird,Fregata magnificens,L127422,Crandon Park,2023-01-16 16:43,1.0,25.7089712,-80.1536322,True,False,False,S126328072,
prafal,Prairie Falcon,Falco mexicanus,L1764891,Medicine Bow NF--Vedauwoo CG area,2023-01-16 16:43,1.0,41.1570413,-105.3780484,True,False,False,S126330203,
rusbla,Rusty Blackbird,Euphagus carolinus,L8132016,"Laurel Bluff Trail, Greensboro US-NC (36.1714,-79.8319)",2023-01-16 16:43,64.0,36.171438,-79.831872,True,True,True,S126329212,
x00422,Mallard x Mottled Duck (hybrid),Anas platyrhynchos x fulvigula,L9388012,Oakwater COA,2023-01-16 16:42,2.0,28.3284417,-81.5871435,True,False,True,S126325090,
lesnig,Lesser Nighthawk,Chordeiles acutipennis,L246929,Green Cay Wetlands & Nature Center,2023-01-16 16:42,3.0,26.4861584,-80.1607561,True,True,False,S126334689,
pacwre1,Pacific Wren,Troglodytes pacificus,L5764627,Broadview Bird Observatory,2023-01-16 16:42,1.0,47.725029,-122.3629289,True,False,True,S126374157,
pingro,Pine Grosbeak,Pinicola enucleator,L2506426,Seward AK>,2023-01-16 16:42,15.0,60.1103814,-149.4446182,True,False,True,S126337040,
audori,Audubon's Oriole,Icterus graduacauda,L336009,National Butterfly Center--General & area North of Levee,2023-01-16 16:42,1.0,26.1796025,-98.3664483,True,True,False,S126330451,
amered,American Redstart,Setophaga ruticilla,L9388012,Oakwater COA,2023-01-16 16:42,1.0,28.3284417,-81.5871435,True,True,True,S126325090,
mitpar,Mitred Parakeet,Psittacara mitratus,L4252554,Home,2023-01-16 16:41,6.0,26.019949,-80.1302353,True,False,True,S126321452,N
rempar,Red-masked Parakeet,Psittacara erythrogenys,L4252554,Home,2023-01-16 16:41,3.0,26.019949,-80.1302353,True,False,True,S126321452,P
whepar2,White-eyed Parakeet,Psittacara leucophthalmus,L4252554,Home,2023-01-16 16:41,3.0,26.019949,-80.1302353,True,False,True,S126321452,X
juntit1,Juniper Titmouse,Baeolophus ridgwayi,L21421020,Aliso Dr NE,2023-01-16 16:41,1.0,35.083885,-106.600979,True,False,True,S126330001,
pygnut,Pygmy Nuthatch,Sitta pygmaea,L8945267,"Greenwood Way, Monterey",2023-01-16 16:41,1.0,36.587412,-121.9180743,True,False,True,S126334358,
pinsis,Pine Siskin,Spinus pinus,L21878597,"1996 Hastings St, Marietta US-GA 33.99805, -84.44072",2023-01-16 16:41,1.0,33.998047,-84.440723,True,False,True,S126323294,
spbori,Spot-breasted Oriole,Icterus pectoralis,L4252554,Home,2023-01-16 16:41,2.0,26.019949,-80.1302353,True,False,True,S126321452,N
x00423,Mallard x Hawaiian Duck (hybrid),Anas platyrhynchos x wyvilliana,L9144592,Kealia Pond NWR--Kealia Coastal Boardwalk,2023-01-16 16:40,4.0,20.7962263,-156.488378,True,False,False,S126340687,N
x00004,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,L7369104,Antrim Commons Dr. Ponds,2023-01-16 16:40,1.0,39.7603111,-77.7365413,True,True,False,S126325687,
whwsco2,White-winged Scoter,Melanitta deglandi,L2181721,Breitbeck Park,2023-01-16 16:40,1.0,43.4618906,-76.5238523,True,False,False,S126324226,
bargol,Barrow's Goldeneye,Bucephala islandica,L2441440,Union,2023-01-16 16:40,4.0,47.3565674,-123.1046577,True,False,False,S126333762,
vauswi,Vaux's Swift,Chaetura vauxi,L207664,Las Gallinas Valley Sanitary District,2023-01-16 16:40,3.0,38.0274109,-122.515583,True,False,False,S126337580,
flsjay,Florida Scrub-Jay,Aphelocoma coerulescens,L816104,Helen and Allan Cruickshank Sanctuary,2023-01-16 16:40,12.0,28.2938478,-80.7072508,True,False,False,S126325890,
vigswa,Violet-green Swallow,Tachycineta thalassina,L5214060,Arcata Marsh--Hauser Marsh,2023-01-16 16:40,3.0,40.8583814,-124.0969411,True,True,False,S126333527,
licpar,Lilac-crowned Parrot,Amazona finschi,L21684121,Temple City parrot roost (Rosemead Blvd at Olive St),2023-01-16 16:39,5.0,34.097079,-118.073186,True,False,False,S126335711,N
relpar,Red-lored Parrot,Amazona autumnalis,L21684121,Temple City parrot roost (Rosemead Blvd at Olive St),2023-01-16 16:39,3.0,34.097079,-118.073186,True,False,False,S126335711,P
yehpar,Yellow-headed Parrot,Amazona oratrix,L21684121,Temple City parrot roost (Rosemead Blvd at Olive St),2023-01-16 16:39,2.0,34.097079,-118.073186,True,False,False,S126335711,P
pinjay,Pinyon Jay,Gymnorhinus cyanocephalus,L15382994,Park,2023-01-16 16:39,30.0,39.421992,-108.064472,True,False,True,S126330027,
blktur,Black Turnstone,Arenaria melanocephala,L286501,Tillamook Bay--Barview Jetty,2023-01-16 16:38,2.0,45.56952,-123.949414,True,False,False,S126333803,
bracor,Brandt's Cormorant,Urile penicillatus,L242192,Pillar Point Harbor,2023-01-16 16:38,4.0,37.5033407,-122.4819213,True,False,False,S126461555,
rufgro,Ruffed Grouse,Bonasa umbellus,L22231941,"755 County Road FFG, Ishpeming US-MI (46.3412,-87.8764)",2023-01-16 16:36,1.0,46.341164,-87.876381,True,False,True,S126320970,
commur,Common Murre,Uria aalge,L293645,Monterey--Del Monte Beach,2023-01-16 16:36,1.0,36.6007557,-121.8842286,True,False,False,S126338833,
heegul,Heermann's Gull,Larus heermanni,L293645,Monterey--Del Monte Beach,2023-01-16 16:36,12.0,36.6007557,-121.8842286,True,False,False,S126338833,
comnig,Common Nighthawk,Chordeiles minor,L4766903,Duette Preserve--Logue Road,2023-01-16 16:34,1.0,27.4919148,-82.1541148,True,True,False,S126326253,
barswa,Barn Swallow,Hirundo rustica,L168785,Sacramento NWR,2023-01-16 16:34,1.0,39.405434,-122.17191,True,True,False,S126337392,
ruwspa,Rufous-winged Sparrow,Peucaea carpalis,L17537790,Ventana Canyon Wash--Sunrise Dr,2023-01-16 16:33,2.0,32.308897,-110.838826,True,False,True,S126331472,
bucpar,Blue-crowned Parakeet,Thectocercus acuticaudatus,L2933693,Markham Park,2023-01-16 16:31,5.0,26.1279694,-80.3596902,True,False,False,S126325155,P
varthr,Varied Thrush,Ixoreus naevius,L505753,Delta Ponds,2023-01-16 16:30,1.0,44.0744486,-123.1113512,True,False,False,S126333226,
indbun,Indigo Bunting,Passerina cyanea,L712568,Felts Audubon Preserve,2023-01-16 16:30,1.0,27.5567917,-82.5390387,True,False,False,S126343878,
snoowl1,Snowy Owl,Bubo scandiacus,L834272,Rudyard Loop--Northeast,2023-01-16 16:29,3.0,46.2303329,-84.5510334,True,False,False,S126386546,
camwar,Cape May Warbler,Setophaga tigrina,L127422,Crandon Park,2023-01-16 16:29,3.0,25.7089712,-80.1536322,True,False,False,S126328591,
recwoo,Red-cockaded Woodpecker,Dryobates borealis,L8757805,Picayune Strand SF--Belle Mead Horse Trail,2023-01-16 16:27,2.0,26.1406552,-81.653894,True,True,False,S126324775,
hooori,Hooded Oriole,Icterus cucullatus,L1148441,Estero Llano Grande SP--Tropical Zone,2023-01-16 16:27,1.0,26.124386,-97.9585648,True,True,False,S126329898,
tenwar,Tennessee Warbler,Leiothlypis peregrina,L744554,Bodega Bay--Diekman's Store area,2023-01-16 16:27,1.0,38.3333081,-123.0486131,True,True,False,S126346279,
whtswi,White-throated Swift,Aeronautes saxatalis,L712651,Los Osos Oaks State Reserve,2023-01-16 16:23,1.0,35.3056697,-120.8132172,True,False,False,S126339011,
weskin,Western Kingbird,Tyrannus verticalis,L22233065,"21201–21399 SW 392nd St, Homestead US-FL 25.40377, -80.53556",2023-01-16 16:21,1.0,25.403767,-80.535562,True,False,True,S126327050,
sctfly,Scissor-tailed Flycatcher,Tyrannus forficatus,L22233065,"21201–21399 SW 392nd St, Homestead US-FL 25.40377, -80.53556",2023-01-16 16:21,1.0,25.403767,-80.535562,True,False,True,S126327050,
fragul,Franklin's Gull,Leucophaeus pipixcan,L22258487,Trilby Rd,2023-01-16 16:20,1.0,40.4944797,-105.1236731,True,True,True,S126462145,
peflov,Rosy-faced Lovebird,Agapornis roseicollis,L22233849,"4636 E Willow Ave, Phoenix US-AZ 33.60822, -111.98043",2023-01-16 16:18,4.0,33.608218,-111.980426,True,False,True,S126331350,N
redcro,Red Crossbill,Loxia curvirostra,L1586828,Shindagin Hollow SF--Bald Hill School Rd.,2023-01-16 16:16,2.0,42.3473089,-76.3669163,True,True,False,S126319038,
mallar4,Mallard x Mexican Duck (hybrid),Anas platyrhynchos x diazi,L317822,Belen Marsh,2023-01-16 16:15,2.0,34.694522,-106.773237,True,False,False,S126329808,
harduc,Harlequin Duck,Histrionicus histrionicus,L6801484,Kodiak Is.--Spruce Cape,2023-01-16 16:15,8.0,57.8219561,-152.329289,True,False,False,S126341944,
calcon,California Condor,Gymnogyps californianus,L2299857,Pinnacles NP--Bear Gulch Nature Center,2023-01-16 16:15,9.0,36.4814632,-121.1807306,True,False,False,S126383822,
nopowl,Northern Pygmy-Owl,Glaucidium gnoma,L4264762,Maclay Flat Trail,2023-01-16 16:15,1.0,46.8359,-114.1043,True,False,True,S126342755,
surfbi,Surfbird,Calidris virgata,L1096408,Seaside Cove,2023-01-16 16:14,15.0,45.9755964,-123.9397073,True,False,False,S126334440,
bklkit,Black-legged Kittiwake,Rissa tridactyla,L1096408,Seaside Cove,2023-01-16 16:14,12.0,45.9755964,-123.9397073,True,False,False,S126334524,
clagre,Clark's Grebe,Aechmophorus clarkii,L590792,India Basin Shoreline Park,2023-01-16 16:13,19.0,37.7341691,-122.3753651,True,False,False,S126343157,
rhiauk,Rhinoceros Auklet,Cerorhinca monocerata,L571490,Discovery Park--West Point,2023-01-16 16:12,3.0,47.6618703,-122.4355298,True,False,False,S126799467,
chirav,Chihuahuan Raven,Corvus cryptoleucus,L22235978,"E Stewart St, Willcox",2023-01-16 16:11,1.0,32.235126,-109.80649,True,False,True,S126343980,
bktspa,Black-throated Sparrow,Amphispiza bilineata,L22235978,"E Stewart St, Willcox",2023-01-16 16:11,2.0,32.235126,-109.80649,True,False,True,S126343980,
babwar,Bay-breasted Warbler,Setophaga castanea,L22234080,"777 Mooring Line Dr, Naples US-FL 26.17469, -81.80209",2023-01-16 16:11,1.0,26.174693,-81.802094,True,True,True,S126332544,
marmur,Marbled Murrelet,Brachyramphus marmoratus,L1232767,Gardiner Beach,2023-01-16 16:10,4.0,48.056878,-122.9152966,True,False,False,S126333275,
bahgoo,Bar-headed Goose,Anser indicus,L22230796,Pond Next To Home Depot,2023-01-16 16:09,1.0,26.136816,-81.766247,True,True,True,S126318460,X
litgul,Little Gull,Hydrocoloeus minutus,L140438,LaSalle's Landing Park,2023-01-16 16:09,1.0,43.1763487,-77.5259313,True,True,False,S126338358,
ridrai1,Ridgway's Rail,Rallus obsoletus,L207664,Las Gallinas Valley Sanitary District,2023-01-16 16:08,3.0,38.0274109,-122.515583,True,False,False,S126339712,
bubhum,Buff-bellied Hummingbird,Amazilia yucatanensis,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),2023-01-16 16:05,1.0,26.1849709,-98.3793885,True,False,False,S126333339,
lecspa,LeConte's Sparrow,Ammospiza leconteii,L732494,Pennypack on the Delaware,2023-01-16 16:04,1.0,40.0285634,-75.0103783,True,True,False,S127053460,
yehbla,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,L168765,Whitewater Draw WA,2023-01-16 16:02,500.0,31.5614979,-109.7200191,True,False,False,S126332742,
compea,Indian Peafowl,Pavo cristatus,L840634,Irvine Regional Park,2023-01-16 16:00,15.0,33.7968382,-117.7532673,True,False,False,S126335639,P
gryfly,Gray Flycatcher,Empidonax wrightii,L668805,Anza-Borrego Desert SP--Visitor Center,2023-01-16 16:00,1.0,33.257811,-116.4061224,True,False,False,S126344774,
larspa,Lark Sparrow,Chondestes grammacus,L152146,Kenneth Hahn SRA,2023-01-16 16:00,11.0,34.00861,-118.36533,True,False,False,S126333408,
tribla,Tricolored Blackbird,Agelaius tricolor,L460158,Olema Marsh,2023-01-16 16:00,4.0,38.0598679,-122.8097677,True,False,False,S126344214,
sagthr,Sage Thrasher,Oreoscoptes montanus,L22234214,"1154 E Cliff Dr, Santa Cruz US-CA 36.96413, -122.01133",2023-01-16 15:59,1.0,36.96413,-122.011333,True,True,True,S126333409,
eutspa,Eurasian Tree Sparrow,Passer montanus,L19554627,"Elmcrest Dr, Saint Charles",2023-01-16 15:57,1.0,38.802564,-90.50216,True,False,True,S126325294,N
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,L19914227,"Tualatin River National Wildlife Refuge, Sherwood US-OR 45.38208, -122.83155",2023-01-16 15:56,1.0,45.382081,-122.831551,True,False,True,S126334507,
banswa,Bank Swallow,Riparia riparia,L350281,El Rio Open Space Preserve,2023-01-16 15:56,2.0,32.3924273,-111.1358229,True,True,False,S126329559,
whoswa,Whooper Swan,Cygnus cygnus,L22057624,"stakeout Whooper Swan, Osceola (2023)",2023-01-16 15:55,1.0,47.1924688,-122.0655954,True,True,False,S126337446,
bahmoc,Bahama Mockingbird,Mimus gundlachii,L283140,Jetty Park,2023-01-16 15:55,1.0,28.4064535,-80.5924523,True,True,False,S126326784,
loeowl,Long-eared Owl,Asio otus,L865342,Hibernia County Park--Chambers Lake,2023-01-16 15:54,1.0,40.0308266,-75.8571303,True,False,False,S126323374,
aplfal,Aplomado Falcon,Falco femoralis,L3322724,Cameron Co.--TX100--Aplomado Viewing Area,2023-01-16 15:54,2.0,26.0913939,-97.3272438,True,False,False,S126343300,
swtkit,Swallow-tailed Kite,Elanoides forficatus,L22231530,"Kayak Route Gamble Rogers
Tomoka Marsh",2023-01-16 15:51,1.0,29.4353681,-81.1159065,True,True,True,S126318913,
britit,Bridled Titmouse,Baeolophus wollweberi,L302348,Dead Horse Ranch SP,2023-01-16 15:51,3.0,34.751972,-112.0131749,True,False,False,S126337079,
kineid,King Eider,Somateria spectabilis,L1058889,"Roosevelt Inlet, Lewes",2023-01-16 15:48,1.0,38.7891749,-75.1598225,True,True,False,S126343035,
grefla2,American Flamingo,Phoenicopterus ruber,L22260732,Captain Joe,2023-01-16 15:45,1.0,25.127501,-80.857858,True,True,True,S126475953,
razorb,Razorbill,Alca torda,L22231551,"Canal Service Rd, Sandwich US-MA 41.77138, -70.51135",2023-01-16 15:45,2.0,41.771381,-70.511351,True,False,True,S126319031,
calthr,California Thrasher,Toxostoma redivivum,L416383,Ojai Meadows,2023-01-16 15:45,1.0,34.4443531,-119.2705607,True,False,False,S126334951,
comter,Common Tern,Sterna hirundo,L129107,Texas City Dike (UTC 074),2023-01-16 15:44,1.0,29.3838952,-94.867115,True,False,False,S126325627,
bacspa,Bachman's Sparrow,Peucaea aestivalis,L1009776,Splinter Hill Bog TNC Preserve,2023-01-16 15:44,3.0,31.0241057,-87.6854038,True,True,False,S126326065,
brthum,Broad-tailed Hummingbird,Selasphorus platycercus,L839995,Riverpark Nature Trails (Sugar Land),2023-01-16 15:43,1.0,29.5772196,-95.6777322,True,True,False,S126330048,
